@relation test_clustered

@attribute Instance_number numeric
@attribute tweet string
@attribute user string
@attribute timestamp numeric
@attribute lat numeric
@attribute lon numeric
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9}

@data
2553,'I m at FISIPOL Universitas Riau (Jl. HR. Subrantas km. 12 5 Panam  Pekanbaru) http   4sq.com f8g6GO',ollagizka,1300186828000,0.006746,101.316,cluster1
2554,'I m at Subway   OP (7 Brendon Way  Greenville) http   4sq.com f3tG0P',skr0697,1300186829000,0.570367,-82.4345,cluster7
2555,' dontsober no  sólo comentábamos lo del restaurante asiático nuevo entre mi casa y el metro',Neblinio,1300186831000,0.647801,-3.65392,cluster5
2556,' bakushori yessiree  that s during a special event... This last one too  http   d.pr p2D3',monteamador,1300186833000,0.788944,5.02774,cluster9
2557,'Aliás  tô sem ~assunto pra sessão de hoje. Querem me sugerir algo?',euvalente,1300186834000,-0.343001,-44.0628,cluster4
2558,'Join my Yahoo! Sports Pick em group http   tournament.fantasysports.yahoo.com t1 group 82840 invitation?key=16269d639995a342',heybales219,1300186834000,0.55843,-84.5524,cluster7
2559,'Ips materinya banyak banget http   myloc.me ixHME',yuvissstri,1300186835000,-0.108119,106.83,cluster1
2560,'It is imperative that you pour your water into the back basin if you want it to brew. I guess going to bed at 9 30 didn t help. #fail #fb',drewclayton,1300186836000,0.629006,-84.6152,cluster7
2561,'Remember kids  nuclear power is safe. Ignore Chernobyl  Three Mile Island  & Fukushima  where 140 K people are told to hide indoors.',johnderosa,1300186837000,0.659376,-95.9423,cluster7
2562,'Kalo ngebom di WC mbak? RT  tiiawulandari  Atas alasan apapun nge Bom itu salah... Jangan ikut?an ya tweeps....',asriyusuf,1300186838000,-0.122438,110.417,cluster1
2563,'När man snyggat till pappersboken  typsnitt  radbrytningar  kapitelindelning  kommer e-boken och allt är förstört. Vad göra? #ssbnu',theomis,1300187454000,0.859878,18.0565,cluster9
2564,'\"FUCK YOU  AND THE HORSE YOU RODE IN ON!\" -  GeorgeTakei',BklynBruzer,1300187455000,0.651554,-73.993,cluster7
2565,'Heh??RT  fatihafathan  Jika beragama hrs menghalalkan darah saudara seimanny unt dminum n mencelakakan sesama.sy (cont) http   tl.gd 99oa2r',empachuwmint,1300187265000,-0.135795,110.37,cluster1
2566,' AlexHolsgrove if you come to the end of the lane at Brundall Gardens train station and look at the field opposite  theres a crop of...',leepowell,1300187265000,0.794365,1.20388,cluster6
2567,' marisarazeek how was BNM?',azrinrazman,1300187268000,0.051892,101.49,cluster1
2568,'ngeJcool w   WidaLucu (  JCO Donuts & Coffee  Ciputra Mall) http   4sq.com dJKdsZ','fauzia nurrizki',1300187269000,-0.10872,106.817,cluster1
2569,' NettoCr pô carinha. Eu tb. Hehe. se nao for a #f1 esse ano  Vamo arrumar outro trem pra ir  pô. Mas sei lá. Acho q vou dar um jeito.',rafamorse,1300187269000,-0.357265,-49.4634,cluster4
2570,'mein Leben ruiniert  weil meine Freunde ein dummer Freund haben',Royyns,1300187272000,-0.108168,106.935,cluster1
2571,'LLLOOOO    OO OOO O O    11  11 1 11OM1M1O  O111   ..   zzss   sz sss 44             z  irLV','hungry birds',1300187273000,0.839292,21.4063,cluster9
2572,'Full of secret RT  RamalanKita  November - Sifat yang berahasia  pandai mengorek dan mencari rahasia',memeyrinda,1300187274000,0.061943,98.6265,cluster1
2573,'Mau mandi airnya matii huaaaaaa (-???-? ?--???? ) (  Dream Rooms) http   4sq.com fgtyxl',chova09,1300187277000,-0.138584,112.578,cluster1
2574,' SageFrancis   My amazing talented adept of the flowing word  get some sleep man. your fans love you  and I will be at the show in 2 weeks.',KissMyArseGrrl,1300187277000,0.555589,-117.061,cluster7
2575,'So glad I m working with Ruth today. We can be unwell and moan about everything together. Hope she s ok mind.',kenneeeeee,1300187278000,0.828021,-4.40204,cluster8
2576,'kalo terpaksa gak usah rt gel RT  abibernoctav RTdeh --   maxinsydney sorry  mewwis for what I ve said earlier. (cont) http   tl.gd 99oa6b',michclaudia,1300187280000,-0.108465,106.801,cluster1
2577,'Lha kok jd ke aq --a calonnya aja gak ada RT  rynSetianingrum  Cpat nyusul ya mbak  ) RT  theTunedStar (cont) http   tl.gd 99oa6m',theTunedStar,1300187281000,-0.072826,110.838,cluster1
2578,'just had pancakes for lunch- what a lucky girl I am.','aardvark jess',1300187283000,0.788608,0.38178,cluster6
2579,'Yg bego sapa  ada bom malah ditarik pemicunya ???(? ?\")??? RT  kompasdotcom  Ledakan 68H   Polisi Tak Tangani Bom Sesuai Protap http   kom.p','her winda',1300187283000,-0.140729,111.869,cluster1
2580,'RT  sree  [w right handle for kipp] 6 lessons from  junecohen for spreading ideas like  TED TALKS  by  kbodnar32  http   bit.ly hG5bL9',kyraocity,1300187283000,0.651711,-73.9622,cluster7
2581,'Pretty cool  D RT  mitamara   prieskarcha  hildarbun  zeviskaobgina  aapriiw  itsmeyunita (cont) http   tl.gd 99oa7i',zeviskaobgina,1300187285000,-0.110161,106.812,cluster1
2582,' brewers22 I think that young boy has something.',SusanKim4,1300187288000,0.682618,-87.9724,cluster7
2583,' andrewcambria want me to come smash some skulls?','Beardy Paul',1300187292000,0.801634,-3.26195,cluster8
2584,'I m at The Parthenon (Acropolis  Athens) http   4sq.com f2DpND',GianlucaFinazzi,1300187292000,0.615106,23.7112,cluster3
2585,'Hahhaha mw jg ga til dbyr kuyya? HahhaRT  luthfimovic  RT  dinarwilantari  di uya emang kuya tetangga gw . berarti ... http   tmi.me 7HMHS',dinarwilantari,1300187292000,-0.108741,106.633,cluster1
2586,'Jaoh itu ?? -  - * RT  wlnwlnwln  ohh iyo   klo qt kw sektor V   ba ksana ley sdq  ) RT  Ayuzhapratiwi  (cont) http   tl.gd 99p0f7',Ayuzhapratiwi,1300189852000,-0.10816,106.787,cluster1
2587,'Bukan cuma belaian tp hentakan  -) RT  primaristya  Hei  Henryfunkers  gatelidigaruki  hafizprasetya sepertinya ... http   tmi.me 7HMI5',annabellagea,1300187293000,-0.108741,106.633,cluster1
2588,' TheMiaa R  missb95 moi je parlais de tout les beaux gosses en même temps. Surtout ceux de mon Ecole',ItsKaushikN,1300187293000,0.721672,6.06895,cluster3
2589,'Hallo juga RT  Rayta  Hello ka  andrea dian ind http   myloc.me ixIy3','andrea dian ind',1300187295000,-0.112573,106.87,cluster1
2590,'I just became the mayor of Casas D Agua on  foursquare! http   4sq.com caHG5K',FelipeTsarda,1300187296000,-0.45605,-49.207,cluster4
2591,'#yam #in (  Atos Origin HQ w  2 others) http   4sq.com fi9aS5','mischa van o',1300187297000,0.788667,5.07296,cluster9
2592,' jonesyinc1 why France? Lol',jasonbetts,1300187297000,0.783579,-0.762163,cluster6
2593,' InkOrange thanks  )',EdStaggBBC,1300187298000,0.794213,-1.21598,cluster8
2594,'Used car recently added  #HYUNDAI #SANTA-FE only £7000 http   bit.ly g5aAGm http   twitpic.com 49ospk','ATuk SUVs',1300187302000,0.780284,-0.161749,cluster6
2595,'Wakakak  lg rajin gua  pRT  obetz balink  Hemat nich yee  P RT  dodo c6  Cuci mtr sendiri lbh mengasyikan  =D  exit~ http   myloc.me ixF0u','dodo c6',1300187302000,-0.108788,106.839,cluster1
2596,'Maria aku gak sombonggg..RT  erlina maria   ruthkristinaa nih twitter si sombong pryta --&gt;  PrytaPratama .tp ati2 twit dy suka menggoda iman',PrytaPratama,1300187303000,-0.110593,106.349,cluster1
2597,'I m at Beta HTC 9 (High Tech Campus 9  Eindhoven) http   4sq.com gPXFx9',matthijswolff,1300187304000,0.781578,5.43584,cluster9
2598,'26.1GB Free Space  O',Hxfeez,1300187306000,0.867799,25.1138,cluster0
2599,'Far east movement concert #Fmjkt (  Istora Senayan) http   4sq.com i3owNg',jelingunawan,1300187307000,-0.109693,106.77,cluster1
2600,'Booom dia  aulinha de portugues chata agra  hahahaha #fui',LucasCanos,1300187308000,-0.397076,-51.5415,cluster4
2601,' Maartje1807 beterschap liefje  (',polyurethaan,1300187310000,0.787482,5.86775,cluster9
2602,'Fuck man  just once i would like for something good to come my way  i just wanna be happy  is that too much to ask???',MesseJedina,1300187312000,0.55933,-117.442,cluster7
2603,'Awesome band practice last night  tight as hell .',SOLOSHOOTSF1RST,1300187312000,0.782951,-0.149645,cluster6
2604,'For the week-only Twitter crowd  here s a preview of my shoot from the weekend http   flic.kr p 9qeuUf',zegolf,1300187316000,0.497835,-81.3449,cluster7
2605,' Random Ria Watch Follow us  BBTHEJERK7  RTB15  ExcelBeats OFFICIAL  CHARLIESHEEN Video http   www.youtube.com watch?v=Cwk9jvGc60k',RTB15,1300187318000,0.644874,-80.2704,cluster7
2606,'Gara2 gue nilainya turun. .  .RT  diahhderby   CynthiaZG hahahaha ngapa dsta [Like it? http   bit.ly e7jXVk ]',CynthiaZG,1300187318000,-0.112937,106.915,cluster1
2607,'Bljr forensik yg bujur cenk  bsk dr.mursad  hahahaa RT  indrabudianto  RT  anton arifin  Hadoohhh...perut mau meletus kekenyangan','anton arifin',1300187319000,-0.072826,110.838,cluster1
2608,'#questionsihate does this smell like chlorofor?',CanibalVader,1300187319000,0.561015,-118.488,cluster7
2609,'suka liat yah? RT  vanothnothnoth  wildanthegreat RT  MentionKe  #MentionKe temen lo yg sering melakukan maksiat di kamar mandi',wildanthegreat,1300187320000,0.801898,-3.01918,cluster8
2610,'Mending nonton beriTAWA aje dah.. http   myloc.me ixIAQ',mantovanisergio,1300187322000,-0.113325,106.739,cluster1
2611,'Misi lagi (  Mal Cijantung) http   4sq.com eA7M2Y','neth 4',1300187326000,-0.110825,106.847,cluster1
2612,' GonzoDark sådan ødelagt wtf? Ej den er bare faldet af p http   t.co sCRXXGM',lullemus269,1300187328000,0.821356,8.29281,cluster9
2613,' CMPunk Only if it comes with a diet coke.',ForMordek,1300187330000,0.533811,-106.768,cluster7
2614,'Getting my hopes up no more.',llCT3RRAll,1300187331000,0.664658,-71.7897,cluster7
2615,'En dan ben je ineens Aandachtsfunctionaris Eigen Kracht. Pfffff kiek n wat wordt','Ta lentelink',1300187335000,0.792104,6.44766,cluster9
2616,'home... (  Jl. Baru Raya Ciparay Hilir) http   4sq.com g6Q6BH',ariosutomo,1300187336000,-0.121679,107.568,cluster1
2617,'Thankinq God for wakinq me up 2day an lettinq me see anotha day #ItsABlessinq an #IAppreciateIt','Baller baby23',1300187336000,0.630559,-77.0796,cluster7
2618,'Gpp..haa.td knpa sama  ayanglayur?he RT  soegarapandji  kenapa??hahhaRT  erikawel  Aduuh!! (? ?\") RT  soegarapandji  wow juga ah...hheheheh',erikawel,1300187337000,-0.11985,107.58,cluster1
2619,'Why am iAwakee right now.?  |',DreDGAF,1300187338000,0.619897,-122.032,cluster7
2620,' CurryPotty Watch Follow us  BBTHEJERK7  RTB15  ExcelBeats OFFICIAL  CHARLIESHEEN Video http   www.youtube.com watch?v=Cwk9jvGc60k',RTB15,1300187339000,0.644874,-80.2704,cluster7
2621,'Grade berapa  intro boleh?  D RT  liarawwwr  done tysm ) iya kenapa ya? RT  dddika   liarawwwr followback ya  perhotelan ya?  ) *msksd',dddika,1300187340000,-0.140729,111.869,cluster1
2622,' notinvain2 oooouuuch.',AwesomeMcOilman,1300187341000,0.495757,-95.5469,cluster7
2623,' nnafisaa pulang ny kapan?? Di jmput d bdg aja.. Hhe.. Kumpul dl.. ;) ga sekelas yha ama cumi?? http   myloc.me ixICM',laelashafa,1300187344000,-0.119735,107.566,cluster1
2624,'I m at UNIKA Widya Mandira Kupang (Jl A.Yani no 50-52  Kupang) http   4sq.com icLjte','roed roed',1300187344000,-0.190764,117.344,cluster1
2625,'Sonhei com a  a neuberger!',Gaveupmyheart,1300187349000,-0.344076,-48.3556,cluster4
2626,'Membutuhkan  kamera SLR buat tgl 19 sabtu ini+org yang jago moto pake SLR tsb http   myloc.me ixIDJ',ranti120490,1300187353000,-0.111175,106.795,cluster1
2627,'Kw mbem  dhien dhee RT  RamalanKita  Juli - Tak suka menyusahkan orang lain tapi tidak marah apabila disusahkan http   myloc.me ixIDN','bayu kemon',1300187353000,-0.112329,106.843,cluster1
2628,' Kiroyue alemán','Silent Bob88',1300187355000,0.603708,-3.6998,cluster5
2629,'TL lg rame TV One..?? ada apa yah?','stephanie gan',1300187355000,-0.138141,112.566,cluster1
2630,'Stilte uur is kapot saai!',Daan055,1300187355000,0.790341,5.97463,cluster9
2631,'Brb mandi http   myloc.me ixIEc',niaugustine,1300187357000,-0.107045,106.647,cluster1
2632,'sial benar gak aku ni hari ini -    -',AnakSushi,1300187358000,-0.097329,108.836,cluster1
2633,'I m at Kambing Bakar Cairo Cafe & Resto (Jalan Gegerkalong Hilir No. 25-27  Bandung) http   4sq.com ffZTuR','riki funk',1300187361000,-0.11985,107.58,cluster1
2634,' yannie pierre I got a sweet for you.',DrDucey,1300187362000,0.738479,-122.343,cluster7
2635,'Crystal Fighters - Plage   http   l3f.nl v943',L3FM,1300187363000,0.789917,5.10218,cluster9
2636,'RT  ohteenquotes  God doesn t give you anything you can t handle. #ohteenquotes',JessicaMJW,1300187367000,-0.108364,106.559,cluster1
2637,'Used car recently added  #FORD #C-MAX only £7399 http   bit.ly gM4bZu','ATuk MPVs',1300187367000,0.782216,-0.254563,cluster6
2638,'I m at Universidad Rey Juan Carlos (Alcorcón) http   4sq.com dN4hSC',Nixleo,1300187368000,0.647454,-3.84316,cluster5
2639,'Suatu saat akan ku upload foto yg akan bikin yaah gitu deh. http   myloc.me ixIFq',dwiesetia,1300187368000,-0.135533,110.356,cluster1
2640,'Mia mamma ha capito che e  tutto un blef   ma fanciullo sei tu che mi hai fatto venire il rancore ieri !',' manuhappy',1300187368000,0.653858,14.1703,cluster3
2641,'If I get one more good luck text imma kill my dog.',MARQU12,1300187373000,0.641861,-75.2897,cluster7
2642,'I m at North High School (150 Harrington Way  Worcester) http   4sq.com eOneXm',angelaquitadamo,1300187378000,0.672531,-71.7685,cluster7
2643,'Ach ich doof. Finde gerade im Jacket meinen Wahlzettel. Habe meine Stimme für mich garnicht abgegeben  D #jusos',danielbaer,1300187378000,0.776565,6.9058,cluster9
2644,' ellatrella Watch Follow us  BBTHEJERK7  RTB15  ExcelBeats OFFICIAL  CHARLIESHEEN Video http   www.youtube.com watch?v=Cwk9jvGc60k',RTB15,1300187382000,0.644874,-80.2704,cluster7
2645,'Semangyaaat (????)? RT  merlinmerlinn  tugas lagi tugas lagi  DDDD http   myloc.me ixMY0',Listyagorjes,1300189732000,-0.121099,107.754,cluster1
2646,'I m at One Chef (D-G-9  Jaya One  72A Jalan Universiti  Petaling Jaya) http   4sq.com i3kWA7','vIvIan tEng',1300187385000,0.053785,101.493,cluster1
2647,'Mau ketemu  aussiiie  LiliMaramis  vEedya pHie2 segera!!!ada CITO konsul bwt kalian girls  *',ijhapez,1300187385000,-0.091212,119.379,cluster1
2648,'Aduh nyutnyutan ini hidung - - http   myloc.me ixIHb',Nadyayayay,1300187386000,-0.072826,110.838,cluster1
2649,' na2ng 21 lumayan ni br nyampe rumah.. http   myloc.me ixIHc',qie21,1300187386000,-0.126241,112.707,cluster1
2650,' Mia Anstine Thanks for the proverbial insight and reminder  Mia. You re right on. Shine in the darkness of chaos  be a ray of sunshine!',ifishwrite,1300187388000,0.74614,-116.581,cluster7
2651,'RT  RamalanKita  January - Setia pada segala-galanya http   myloc.me ixIHF',rorowillis,1300187389000,-0.107987,106.845,cluster1
2652,'Good Morning Niggers.',MARQU12,1300187389000,0.641861,-75.2897,cluster7
2653,'Unloading the goods from France (  CTG Logistics) http   4sq.com f8i7il',klippie91,1300187389000,0.786632,4.31955,cluster9
2654,'Wkwkw  ngarang\" (  Dolce & Gabbana Gold Restaurant) http   4sq.com fGhXAJ',belladvnt,1300187389000,0.712856,9.1969,cluster3
2655,'Kalo org ud mendekati hari pernikahan itu selalu aj terkena sindrome pra wedding ya?! Ribut2 yg sharusnya hal kecil jadi besar. ??(? ? !l)',debbyAgain,1300187396000,-0.113325,106.739,cluster1
2656,'Lgian bukan gegana yg tanganin bomny.. (? ? !l) RT  rinaldo tobing  Wewwww...RT  lalatricia  Di jakarta  tp (cont) http   tl.gd 99ob2u',lalatricia,1300187396000,-0.109763,106.975,cluster1
2657,'Another 10 hour shift and they feel the need to come out and do an assessment on me. What a pack of plebs',dazirv40,1300187399000,0.806426,-2.826,cluster8
2658,' Tia3LTR. Absolutely the best set of tits on titty tuesday! Rock on  Tia! http   myloc.me ixIIV',abrock82933,1300187400000,0.526043,-86.0288,cluster7
2659,'bbcc                       d4444444444444444444444  irLV','ir zilite',1300187400000,0.839292,21.4063,cluster9
2660,'Used car recently added  #VOLKSWAGEN #EOS only £13999 http   bit.ly ibdqVG http   twitpic.com 49ot26','ATuk SportsCars',1300187402000,0.804097,-2.62862,cluster8
2661,' zeitweise  Kam gerade im Radio (Welle Nord).',fussspur,1300187403000,0.80663,10.554,cluster9
2662,'search in with dictionary you will know the meaning of that words',Royyns,1300187405000,-0.108168,106.935,cluster1
2663,'Huhuhuu bkan sbuk tpi gak bsa ikt krna gak dpt cuti tpi msa gak ikt d pesenin kaosny jga (? ?”) RT (cont) http   tl.gd 99ob6f','Ricky Romeo213',1300187406000,-0.153835,115.084,cluster1
2664,' JosephGalliano trust you  P',Rower92,1300187406000,0.764725,-6.36519,cluster6
2665,'Ooooh kirain hehe . Maap maap  ) RT  sesesei   giigitatha bukaan lulu mah sehat ;) http   myloc.me ixIJj',giigitatha,1300187406000,-0.119929,107.49,cluster1
2666,'RT  reginapaciencia  RT  RamalanKita  January - Setia pada segala-galanya http   myloc.me ixIJy',melszomoshiroi,1300187408000,-0.109099,106.899,cluster1
2667,'Hei  megatruh kok ga da kbrnya sore ini yaaaaa &gt;.&lt;',ir3nk,1300187409000,-0.10775,106.772,cluster1
2668,'Jgn sebut namanya !!!! RT  arsintaa jadi kebayang sama \"you know who\" -     -',RivkiSatria,1300187411000,-0.10918,106.957,cluster1
2669,' strtbrdsn boo. And also urns.',EpicallyFailing,1300187416000,0.791732,-1.87204,cluster8
2670,' anzgri ? ??????? ?? ?? ????? ? ????-?????  )',ciaomischa,1300187416000,0.864066,30.0897,cluster0
2671,'genjreeeng! (  Cocacola Factory) http   4sq.com gJUnL4',nireni,1300187417000,-0.126666,110.343,cluster1
2672,'I m at ????? (?????????????  11) http   4sq.com heIdOB','99 luftballons',1300187417000,0.8355,60.3851,cluster0
2673,' Hekkelmangp oww geweldig.. mag ik u heel hartelijk danken  wat moet ik u allemaal toesturen',yolanda301074,1300187417000,0.779566,4.1897,cluster6
2674,'#AcakLagu [byeaarsenn ciant] letto - truth cry and lie  poin  16',tebakanlagu,1300187418000,0.860023,18.0667,cluster9
2675,'Kacamata RT  PickOneIndo  #pickoneID KACAMATA   CONTACT LENS http   myloc.me ixLPw',rhiaaiia,1300189129000,-0.109693,106.77,cluster1
2676,' danikaze ponle un chubasquero a la cámara jijijiji',germanvlc,1300187419000,0.635211,-0.386868,cluster5
2677,'Bertarung kita ...  donihermawanker http   myloc.me ixIKB','r oedy',1300187419000,0.062848,98.6688,cluster1
2678,' SethKearsley you can still play the montage music in the background as you feed them',radiospringy,1300187419000,0.561403,-118.3,cluster7
2679,'Ditha loren RT  dithaveby feelingku bener to andani o (?????) http   myloc.me ixIKT',arnoldhani,1300187423000,-0.131877,110.769,cluster1
2680,' munsheta heyyyy!!! he visto el tweet cuando he llegado al fet a las 10 30.  Nos veiem por el Fet! hasta las 13h. Ptns',RamonCastroBCN,1300187423000,0.667595,2.16663,cluster5
2681,' Zorzinio ? ?????;;;; ???? ? Lemon ????? ???? ?????? ????? ??? ??????? ???????? ? ??? ??? ??????.',PanosUK,1300187424000,0.782565,-0.019526,cluster6
2682,'Cynthia Rae now in Uptown http   cynthiaraeboutique.com ',TheGroveland,1300187425000,0.706713,-93.2815,cluster7
2683,'Bryan Adams - Run To You   http   l3f.nl v2k3',L3FM,1300187220000,0.789917,5.10218,cluster9
2684,'Puta inveja do  Kenzeraa que não veio pra escola D ',GeanGD,1300187221000,-0.382363,-48.7314,cluster4
2685,'pelo amor  depois ainda tem Teoria da Comunicação  - ',caarolmorello,1300187489000,-0.452555,-49.0796,cluster4
